timestamp,meter_id,zone_id,consumption,label,hour,day,rolling_mean_24h,rolling_std_24h,diff,spike,drop,is_night,night_baseline,anomaly_flag,zone_avg_consumption,zone_total,neighbor_diff,relative_usage,fraud_score,event_score,is_vacation,prediction_label,confidence,explanation
2026-01-01 10:00:00,0,0,2.114686732992897,normal,10,3,1.442925049529942,0.3168985198825393,0.671761683462955,False,False,False,1.9642409927142477,0,2.403843277557992,48.076865551159834,-0.289156544565095,0.04398553667652489,0,2,False,Event,0.8,Unusual spike
2026-01-01 11:00:00,0,0,2.029914931547715,normal,11,3,1.491840873031423,0.3464220687861379,0.5380740585162922,False,False,False,1.9642409927142477,0,2.5277136774523408,50.55427354904681,-0.4977987459046256,0.040153181700422015,0,0,False,Normal,0.0,Normal behavior
2026-01-01 12:00:00,0,0,2.051091931858348,normal,12,3,1.5348601852488788,0.3661504583790388,0.516231746609469,False,False,False,1.9642409927142477,0,2.5932604446798218,51.86520889359643,-0.5421685128214739,0.039546585767469784,0,0,False,Normal,0.0,Normal behavior
2026-01-01 13:00:00,0,0,2.134712615513074,normal,13,3,1.577706787410607,0.3865941220565477,0.5570058281024668,False,False,False,1.9642409927142477,0,2.605390923536247,52.107818470724936,-0.4706783080231731,0.0409672229266783,0,0,False,Normal,0.0,Normal behavior
2026-01-01 14:00:00,0,0,2.0454663353189853,normal,14,3,1.6088907572711657,0.391620041141213,0.4365755780478197,False,False,False,1.9642409927142477,0,2.607651334188039,52.153026683760785,-0.5621849988690539,0.03922047224070113,0,0,False,Normal,0.0,Normal behavior
2026-01-01 15:00:00,0,0,2.023323186617042,normal,15,3,1.6347927841052827,0.392270926046095,0.3885304025117591,False,False,False,1.9642409927142477,0,2.5286915937801195,50.573831875602394,-0.5053684071630777,0.040007314288422045,0,0,False,Normal,0.0,Normal behavior
2026-01-01 16:00:00,0,0,1.966772133626948,normal,16,3,1.6543209811359691,0.3882552737630524,0.3124511524909787,False,False,False,1.9642409927142477,0,2.4423526604885506,48.84705320977101,-0.4755805268616027,0.04026388501228011,0,0,False,Normal,0.0,Normal behavior
2026-01-01 17:00:00,0,0,1.7523967190787364,normal,17,3,1.6597696332439005,0.3773716370365444,0.0926270858348359,False,False,False,1.9642409927142477,0,2.2817509593814447,45.63501918762889,-0.5293542403027083,0.038400262567519425,0,0,False,Normal,0.0,Normal behavior
2026-01-01 18:00:00,0,0,1.812378106827009,normal,18,3,1.6678016581693271,0.3684066731374462,0.1445764486576819,False,False,False,1.9642409927142477,0,2.0944383077067648,41.8887661541353,-0.2820602008797557,0.04326644762364502,0,0,False,Normal,0.0,Normal behavior
2026-01-01 19:00:00,0,0,1.4706309024094637,normal,19,3,1.657943120381334,0.3612809865931145,-0.1873122179718702,False,False,False,1.9642409927142477,0,1.9411142196290445,38.82228439258089,-0.4704833172195808,0.03788110167701795,0,0,False,Normal,0.0,Normal behavior
2026-01-01 20:00:00,0,0,1.322488314306598,normal,20,3,1.641969081996823,0.3596613986216982,-0.3194807676902249,False,False,False,1.9642409927142477,0,1.8126037620135147,36.252075240270294,-0.49011544770691673,0.03648034782950918,0,0,False,Normal,0.0,Normal behavior
2026-01-01 21:00:00,0,0,1.346948846425717,normal,21,3,1.6285590712890452,0.356584802446282,-0.2816102248633281,False,False,False,1.9642409927142477,0,1.6286488187784798,32.572976375569596,-0.2816999723527627,0.04135172760681325,0,0,False,Normal,0.0,Normal behavior
2026-01-01 22:00:00,0,0,1.2911553367119306,normal,22,3,1.6138893436987358,0.355419010547034,-0.3227340069868052,False,False,False,1.9642409927142477,0,1.4736795925265969,29.47359185053194,-0.18252425581466625,0.04380719334310208,0,0,False,Normal,0.0,Normal behavior
2026-01-01 23:00:00,0,0,1.150074801335759,normal,23,3,1.5945637377669453,0.3602691771389925,-0.4444889364311863,False,False,False,1.9642409927142477,0,1.3730759148724276,27.461518297448553,-0.22300111353666874,0.04187950530916611,0,0,False,Normal,0.0,Normal behavior
2026-01-02 00:00:00,0,0,1.068335502263441,normal,0,4,1.5913831676815746,0.3647230934084421,-0.5230476654181335,False,False,False,1.9642409927142477,0,1.3187736099417362,26.375472198834725,-0.2504381076782951,0.040504886290173805,0,0,False,Normal,0.0,Normal behavior
2026-01-02 01:00:00,0,0,1.0316998087121148,normal,1,4,1.5837826112149191,0.374691401455117,-0.5520828025028044,False,False,False,1.9642409927142477,0,1.2972259434453721,25.944518868907444,-0.26552613473325737,0.03976561731304755,0,0,False,Normal,0.0,Normal behavior
2026-01-02 02:00:00,0,0,1.0338364534062865,normal,2,4,1.5752832296046393,0.3850506393180437,-0.5414467761983528,False,False,True,1.9642409927142477,0,1.3206676158996689,26.41335231799338,-0.28683116249338236,0.03914067555529532,0,0,False,Normal,0.0,Normal behavior
2026-01-02 03:00:00,0,0,1.238650195838653,normal,3,4,1.5764902608424145,0.3838984269229878,-0.3378400650037612,False,False,True,1.9642409927142477,0,1.3911041145751757,27.822082291503513,-0.1524539187365226,0.04452039868406687,0,0,False,Normal,0.0,Normal behavior
2026-01-02 04:00:00,0,0,1.2497170756518687,normal,4,4,1.5797967539896216,0.3805757419912325,-0.3300796783377528,False,False,True,1.9642409927142477,0,1.4814337809456553,29.628675618913103,-0.23171670529378652,0.04217930938682008,0,0,False,Normal,0.0,Normal behavior
2026-01-02 05:00:00,0,0,1.2887544947971727,normal,5,4,1.575931577639612,0.3831394606253255,-0.2871770828424393,False,False,True,1.9642409927142477,0,1.58722522033545,31.744504406709,-0.29847072553827725,0.04059771979066722,0,0,False,Normal,0.0,Normal behavior
2026-01-02 06:00:00,0,0,1.2887544947971727,normal,6,4,1.5679837171581177,0.3871838488990228,-0.2792292223609447,False,False,False,1.9642409927142477,0,1.8043175394140973,36.08635078828195,-0.5155630446169246,0.03571307340989603,0,0,False,Normal,0.0,Normal behavior
2026-01-02 07:00:00,0,0,1.6538828962906522,normal,7,4,1.5785043693810286,0.3858885015979816,0.0753785269096236,False,False,False,1.9642409927142477,0,1.9612912548478854,39.225825096957706,-0.30740835855723314,0.042163113005338024,0,0,False,Normal,0.0,Normal behavior
2026-01-02 08:00:00,0,0,1.8332235678662847,normal,8,4,1.587020330392822,0.3892878752493181,0.2462032374734626,False,False,False,1.9642409927142477,0,2.069555708343983,41.39111416687966,-0.23633214047769813,0.044290268690887126,0,0,False,Normal,0.0,Normal behavior
2026-01-02 09:00:00,0,0,1.951295823885946,normal,9,4,1.589591300336659,0.3915700947002509,0.3617045235492868,False,False,False,1.9642409927142477,0,2.321316848273931,46.42633696547862,-0.3700210243879851,0.04202993282319209,0,0,False,Normal,0.0,Normal behavior
2026-01-02 10:00:00,0,0,1.8842001037784768,normal,10,4,1.579987690786058,0.380810338993352,0.3042124129924193,False,False,False,1.9642409927142477,0,2.431178973577427,48.623579471548545,-0.5469788697989504,0.03875074859268623,0,0,False,Normal,0.0,Normal behavior
2026-01-02 11:00:00,0,0,2.0215713240112474,normal,11,4,1.5796400404720383,0.3803853030028156,0.4419312835392088,False,False,False,1.9642409927142477,0,2.493659693948329,49.87319387896658,-0.4720883699370817,0.04053422624019715,0,0,False,Normal,0.0,Normal behavior
2026-01-02 12:00:00,0,0,2.057612780526337,normal,12,4,1.5799117424998717,0.3807388579915309,0.4777010380264654,False,False,False,1.9642409927142477,0,2.577799437053295,51.5559887410659,-0.520186656526958,0.03991025738756488,0,0,False,Normal,0.0,Normal behavior
2026-01-02 13:00:00,0,0,2.1050544588757054,normal,13,4,1.5786759859733148,0.3789035673609554,0.5263784729023906,False,False,False,1.9642409927142477,0,2.6021247515735273,52.042495031470544,-0.4970702926978219,0.04044876129791165,0,0,False,Normal,0.0,Normal behavior
2026-01-02 14:00:00,0,0,2.186782786550286,normal,14,4,1.5845641714412853,0.3874740137398792,0.6022186151090005,False,False,False,1.9642409927142477,0,2.5512692317115993,51.02538463423198,-0.36448644516131345,0.042856762417881195,0,0,False,Normal,0.0,Normal behavior
2026-01-02 15:00:00,0,0,2.1881165644534515,normal,15,4,1.5914305621844689,0.396931986422026,0.5966860022689826,False,False,False,1.9642409927142477,0,2.5076277304998866,50.15255460999773,-0.31951116604643515,0.0436292145329175,0,0,False,Normal,0.0,Normal behavior
2026-01-02 16:00:00,0,0,2.004285458605505,normal,16,4,1.592993617391909,0.3985448683093489,0.4112918412135959,False,False,False,1.9642409927142477,0,2.4181023442157397,48.36204688431479,-0.41381688561023466,0.041443354608209367,0,0,False,Normal,0.0,Normal behavior
2026-01-02 17:00:00,0,0,1.793655836513814,normal,17,4,1.5947127472850375,0.3993505229883661,0.1989430892287764,False,False,False,1.9642409927142477,0,2.2473096412144122,44.94619282428825,-0.45365380470059824,0.03990673567227143,0,0,False,Normal,0.0,Normal behavior
2026-01-02 18:00:00,0,0,1.726541011705695,normal,18,4,1.5911362016549824,0.3976973290419349,0.1354048100507126,False,False,False,1.9642409927142477,0,2.0944832921532752,41.88966584306551,-0.36794228044758026,0.04121639494986589,0,0,False,Normal,0.0,Normal behavior
2026-01-02 19:00:00,0,0,1.7491796329879663,normal,19,4,1.6027423987624203,0.3980919772840999,0.146437234225546,False,False,False,1.9642409927142477,0,1.970539658368321,39.41079316736642,-0.2213600253803547,0.04438326388306112,0,0,False,Normal,0.0,Normal behavior
2026-01-02 20:00:00,0,0,1.464011626020258,normal,20,4,1.608639203417156,0.3947946882390885,-0.1446275773968979,False,False,False,1.9642409927142477,0,1.8042799501114626,36.08559900222925,-0.34026832409120455,0.04057052304798421,0,0,False,Normal,0.0,Normal behavior
2026-01-02 21:00:00,0,0,1.297361987792218,normal,21,4,1.6065730843074268,0.3963504523332675,-0.3092110965152088,False,False,False,1.9642409927142477,0,1.634940454898486,32.69880909796972,-0.33757846710626804,0.03967612349138341,0,0,False,Normal,0.0,Normal behavior
2026-01-02 22:00:00,0,0,1.1953414899286383,normal,22,4,1.6025808406914563,0.4001301538787117,-0.407239350762818,False,False,False,1.9642409927142477,0,1.5354007049637388,30.708014099274777,-0.3400592150351005,0.03892604341212896,0,0,False,Normal,0.0,Normal behavior
2026-01-02 23:00:00,0,0,1.1686492303679366,normal,23,4,1.6033547752344637,0.3992338190552636,-0.4347055448665271,False,False,False,1.9642409927142477,0,1.408106032469651,28.16212064939302,-0.2394568021017145,0.041497202746808216,0,0,False,Normal,0.0,Normal behavior
2026-01-03 00:00:00,0,0,0.9990509702129464,normal,0,5,1.60046791973236,0.40349846313278,-0.6014169495194135,False,False,False,1.9642409927142477,0,1.329935789735966,26.598715794719322,-0.3308848195230196,0.0375601204931589,0,0,False,Normal,0.0,Normal behavior
2026-01-03 01:00:00,0,0,1.01163447391259,normal,1,5,1.5996318641157128,0.4047470552745387,-0.5879973902031228,False,False,False,1.9642409927142477,0,1.2754747190478928,25.509494380957857,-0.2638402451353028,0.039657174650539036,0,0,False,Normal,0.0,Normal behavior
2026-01-03 02:00:00,0,0,1.1714405422724723,normal,2,5,1.6053653678184705,0.397289650063671,-0.4339248255459982,False,False,True,1.9642409927142477,0,1.3238538984135246,26.477077968270493,-0.15241335614105234,0.044243573391153625,0,0,False,Normal,0.0,Normal behavior
2026-01-03 03:00:00,0,0,1.16581308418273,normal,3,5,1.6023304881661404,0.4004781739652549,-0.4365174039834103,False,False,True,1.9642409927142477,0,1.3578472441755354,27.156944883510707,-0.19203415999280526,0.042928727409635624,0,0,False,Normal,0.0,Normal behavior
2026-01-03 04:00:00,0,0,1.2270164336471934,normal,4,5,1.6013846280826125,0.4013730027706464,-0.3743681944354189,False,False,True,1.9642409927142477,0,1.4736514994406194,29.473029988812385,-0.24663506579342598,0.04163183880696875,0,0,False,Normal,0.0,Normal behavior
2026-01-03 05:00:00,0,0,1.4241272218920933,normal,5,5,1.607025158378234,0.3977231734983529,-0.1828979364861407,False,False,True,1.9642409927142477,0,1.6006582294916925,32.01316458983385,-0.17653100759959917,0.04448567456977813,0,0,False,Normal,0.0,Normal behavior
2026-01-03 06:00:00,0,0,1.3851016098087057,normal,6,5,1.6110396215037144,0.3948468435679247,-0.2259380116950087,False,False,False,1.9642409927142477,0,1.7483610121386128,34.96722024277226,-0.36325940232990717,0.03961143036798891,0,0,False,Normal,0.0,Normal behavior
2026-01-03 07:00:00,0,0,1.5599490527467883,normal,7,5,1.6071257113560533,0.3948692540100103,-0.047176658609265,False,False,False,1.9642409927142477,0,1.9426450320373505,38.85290064074701,-0.3826959792905622,0.040150131058961154,0,0,False,Normal,0.0,Normal behavior
2026-01-03 08:00:00,0,0,1.5599490527467883,normal,8,5,1.5957392732260745,0.3919956472460095,-0.0357902204792861,False,False,False,1.9642409927142477,0,2.108503198670868,42.17006397341736,-0.5485541459240797,0.03699185881553629,0,0,False,Normal,0.0,Normal behavior
2026-01-03 09:00:00,0,0,1.8842733391923152,normal,9,5,1.5929466696971737,0.3895838242587911,0.2913266694951417,False,False,False,1.9642409927142477,0,2.239524144404954,44.79048288809908,-0.35525080521263885,0.04206860961735624,0,0,False,Normal,0.0,Normal behavior
2026-01-03 10:00:00,0,0,1.8265847818957,normal,10,5,1.590546031285391,0.3878848821777526,0.236038750610309,False,False,False,1.9642409927142477,0,2.414770686051093,48.295413721021866,-0.5881859041553932,0.037821081571988484,0,0,False,Normal,0.0,Normal behavior
2026-01-03 11:00:00,0,0,2.010428029319833,normal,11,5,1.5900817273399153,0.3873528106057173,0.4203463019799176,False,False,False,1.9642409927142477,0,2.5244120964305106,50.488241928610215,-0.5139840671106777,0.039819727376575215,0,0,False,Normal,0.0,Normal behavior
2026-01-03 12:00:00,0,0,2.089401633144265,normal,12,5,1.591406262865662,0.3890715578818299,0.4979953702786031,False,False,False,1.9642409927142477,0,2.553449044772512,51.06898089545024,-0.4640474116282469,0.04091332148220743,0,0,False,Normal,0.0,Normal behavior
2026-01-03 13:00:00,0,0,2.164025442223541,normal,13,5,1.5938633871718215,0.3926264366155765,0.5701620550517192,False,False,False,1.9642409927142477,0,2.604182803340412,52.083656066808246,-0.4401573611168712,0.04154903103283923,0,0,False,Normal,0.0,Normal behavior
2026-01-03 14:00:00,0,0,2.131285243383142,normal,14,5,1.591550989539858,0.3891304372663963,0.5397342538432843,False,False,False,1.9642409927142477,0,2.5919968639568207,51.839937279136414,-0.46071162057367854,0.04111280520859933,0,0,False,Normal,0.0,Normal behavior
2026-01-03 15:00:00,0,0,2.045047970019753,normal,15,5,1.5855897981051204,0.3805964199731569,0.4594581719146324,False,False,False,1.9642409927142477,0,2.551509959347559,51.03019918695118,-0.5064619893278062,0.04007524960911161,0,0,False,Normal,0.0,Normal behavior
2026-01-03 16:00:00,0,0,1.7762447345708372,normal,16,5,1.5760881012703425,0.3724484252284181,0.2001566333004947,False,False,False,1.9642409927142477,0,2.4042702449685964,48.08540489937193,-0.6280255103977592,0.03693937356434816,0,0,False,Normal,0.0,Normal behavior
2026-01-03 17:00:00,0,0,1.855516424429405,normal,17,5,1.5786656257668252,0.3742293587959912,0.2768507986625796,False,False,False,1.9642409927142477,0,2.2541515471942732,45.08303094388546,-0.39863512276486834,0.041157756822937513,0,0,False,Normal,0.0,Normal behavior
2026-01-03 18:00:00,0,0,1.7361466366107927,normal,18,5,1.579065860137871,0.3743994839949282,0.1570807764729216,False,False,False,1.9642409927142477,0,2.151521315041422,43.03042630082844,-0.41537467843062936,0.040346954140618584,0,0,False,Normal,0.0,Normal behavior
2026-01-03 19:00:00,0,0,1.8390394786550943,normal,19,5,1.5828100203740014,0.3766174122663734,0.2562294582810929,False,False,False,1.9642409927142477,0,1.9461390165786476,38.92278033157295,-0.10709953792355331,0.04724840987691012,0,0,False,Normal,0.0,Normal behavior
2026-01-03 20:00:00,0,0,1.4360708227183288,normal,20,5,1.581645820236421,0.3770435527288824,-0.1455749975180922,False,False,False,1.9642409927142477,0,1.7667237186744256,35.33447437348851,-0.3306528959560968,0.04064220136795962,0,0,False,Normal,0.0,Normal behavior
2026-01-03 21:00:00,0,0,1.357417457072166,normal,21,5,1.584148131456419,0.3752699387302054,-0.2267306743842529,False,False,False,1.9642409927142477,0,1.5987610559030079,31.97522111806016,-0.2413435988308419,0.042452167947807345,0,0,False,Normal,0.0,Normal behavior
2026-01-03 22:00:00,0,0,1.3315909601638918,normal,22,5,1.5898251927162212,0.3701277184221677,-0.2582342325523294,False,False,False,1.9642409927142477,0,1.5103231982762204,30.20646396552441,-0.17873223811232863,0.04408298044033484,0,0,False,Normal,0.0,Normal behavior
2026-01-03 23:00:00,0,0,1.2081312764854393,normal,23,5,1.5914702779711172,0.3682573678130008,-0.3833390014856779,False,False,False,1.9642409927142477,0,1.3586747664557568,27.173495329115134,-0.15054348997031752,0.04445991440751396,0,0,False,Normal,0.0,Normal behavior
2026-01-04 00:00:00,0,0,1.2201797615958752,normal,0,6,1.6006839776120725,0.35533014916912,-0.3805042160161971,False,False,False,1.9642409927142477,0,1.337838090812644,26.75676181625288,-0.11765832921676878,0.045602669335521026,0,0,False,Normal,0.0,Normal behavior
2026-01-04 01:00:00,0,0,0.9216250719918156,normal,1,6,1.5969335858653737,0.3622257854524076,-0.6753085138735581,False,False,False,1.9642409927142477,0,1.0992112363475373,21.984224726950746,-0.1775861643557216,0.04192210930513204,0,0,False,Normal,0.0,Normal behavior
2026-01-04 02:00:00,0,0,0.9808466979891964,normal,2,6,1.5889921756869037,0.3738622212645683,-0.6081454776977072,False,False,True,1.9642409927142477,0,1.1432408970874381,22.864817941748765,-0.1623941990982417,0.04289763865551158,0,0,False,Normal,0.0,Normal behavior
2026-01-04 03:00:00,0,0,1.0763082002564843,normal,3,6,1.5852628055233102,0.3786824188280362,-0.5089546052668259,False,False,True,1.9642409927142477,0,1.186216275856888,23.72432551713776,-0.10990807560040361,0.04536728344411691,0,0,False,Normal,0.0,Normal behavior
2026-01-04 04:00:00,0,0,1.062242335605776,normal,4,6,1.578397218104918,0.3868651763573101,-0.516154882499142,False,False,True,1.9642409927142477,0,1.289488915399894,25.78977830799788,-0.2272465797941181,0.041188502007260576,0,0,False,Normal,0.0,Normal behavior
2026-01-04 05:00:00,0,0,1.334119020319407,normal,5,6,1.5746468763727226,0.3888568716379155,-0.2405278560533155,False,False,True,1.9642409927142477,0,1.4130775568069436,28.261551136138873,-0.07895853648753648,0.047206149934687414,0,0,False,Normal,0.0,Normal behavior
2026-01-04 06:00:00,0,0,1.3633644957730606,normal,6,6,1.573741163287904,0.3893425607436114,-0.2103766675148435,False,False,False,1.9642409927142477,0,1.5464113028090558,30.928226056181117,-0.18304680703599518,0.044081561396263375,0,0,False,Normal,0.0,Normal behavior
2026-01-04 07:00:00,0,0,1.7477087079083191,normal,7,6,1.5815644822529678,0.3909365044376306,0.1661442256553513,False,False,False,1.9642409927142477,0,1.6735434047234896,33.47086809446979,0.0741653031848295,0.052215816541581826,0,0,False,Normal,0.0,Normal behavior
2026-01-04 08:00:00,0,0,1.651798286383066,normal,8,6,1.5853915336544793,0.3911652108572843,0.0664067527285867,False,False,False,1.9642409927142477,0,1.772832839048069,35.45665678096138,-0.12103455266500296,0.04658640820501742,0,0,False,Normal,0.0,Normal behavior
2026-01-04 09:00:00,0,0,1.8259616603537587,normal,9,6,1.582961880369539,0.3894051810284867,0.2429997799842194,False,False,False,1.9642409927142477,0,1.9816254781214842,39.63250956242968,-0.15566381776772542,0.04607231993415604,0,0,False,Normal,0.0,Normal behavior
2026-01-04 10:00:00,0,0,2.049473577837708,normal,10,6,1.5922489135337898,0.3980303765641188,0.4572246643039179,False,False,False,1.9642409927142477,0,2.042486222418451,40.849724448369024,0.006987355419256769,0.05017105024608154,0,0,False,Normal,0.0,Normal behavior
2026-01-04 11:00:00,0,0,1.9294061299529728,normal,11,6,1.5888730010601708,0.3946586774186367,0.3405331288928024,False,False,False,1.9642409927142477,0,2.1295272061914146,42.590544123828295,-0.20012107623844178,0.04530127918402246,0,0,False,Normal,0.0,Normal behavior
2026-01-04 12:00:00,0,0,1.9447818808547432,normal,12,6,1.5828471780481073,0.3877273030035493,0.361934702806636,False,False,False,1.9642409927142477,0,2.199397344989893,43.987946899797855,-0.2546154641351497,0.04421169929310068,0,0,False,Normal,0.0,Normal behavior
2026-01-04 13:00:00,0,0,2.1420837423953176,normal,13,6,1.581932940555265,0.386320654975698,0.560150801840053,False,False,False,1.9642409927142477,0,2.1952879406779084,43.90575881355817,-0.05320419828259082,0.048788218226485554,0,0,False,Normal,0.0,Normal behavior
2026-01-04 14:00:00,0,0,2.131518483735708,normal,14,6,1.581942658903288,0.3863350780921944,0.5495758248324201,False,False,False,1.9642409927142477,0,2.213995620976531,44.27991241953062,-0.08247713724082262,0.04813736900698014,0,0,False,Normal,0.0,Normal behavior
2026-01-04 15:00:00,0,0,2.1306748487741003,normal,15,6,1.5855104455180526,0.39116299380225,0.5451644032560476,False,False,False,1.9642409927142477,0,2.1713877054777515,43.42775410955503,-0.04071285670365121,0.04906251526153194,0,0,False,Normal,0.0,Normal behavior
2026-01-04 16:00:00,0,0,2.020316012662432,normal,16,6,1.5956800821052024,0.3994229214192766,0.4246359305572293,False,False,False,1.9642409927142477,0,2.0611694670361826,41.22338934072366,-0.04085345437375043,0.049008973909542355,0,0,False,Normal,0.0,Normal behavior
2026-01-04 17:00:00,0,0,1.887866279297645,normal,17,6,1.5970279927247126,0.4003913117402049,0.2908382865729324,False,False,False,1.9642409927142477,0,1.9440212213102672,38.880424426205344,-0.05615494201262217,0.0485557014142373,0,0,False,Normal,0.0,Normal behavior
2026-01-04 18:00:00,0,0,1.662121143458841,normal,18,6,1.5939435971767146,0.3995572797368434,0.0681775462821263,False,False,False,1.9642409927142477,0,1.7938378726878201,35.876757453756404,-0.13171672922897915,0.04632863339451018,0,0,False,Normal,0.0,Normal behavior
2026-01-04 19:00:00,0,0,1.615940637122666,normal,19,6,1.584647812112863,0.396188166480222,0.0312928250098025,False,False,False,1.9642409927142477,0,1.673660151491331,33.47320302982662,-0.05771951436866507,0.048275650097863845,0,0,False,Normal,0.0,Normal behavior
2026-01-04 20:00:00,0,0,1.615940637122666,normal,20,6,1.592142387713044,0.3949547319219491,0.0237982494096218,False,False,False,1.9642409927142477,0,1.5452347278594512,30.904694557189025,0.07070590926321474,0.052287869538149734,0,0,False,Normal,0.0,Normal behavior
2026-01-04 21:00:00,0,0,1.255827581036168,normal,21,6,1.587909476211544,0.3981115400468228,-0.3320818951753759,False,False,False,1.9642409927142477,0,1.4024178455694145,28.04835691138829,-0.14659026453324642,0.044773659469737874,0,0,False,Normal,0.0,Normal behavior
2026-01-04 22:00:00,0,0,1.4038861298268652,normal,22,6,1.5909217749475013,0.3963574362388385,-0.187035645120636,False,False,False,1.9642409927142477,0,1.284509826598843,25.69019653197686,0.11937630322802217,0.0546467648886778,0,0,False,Normal,0.0,Normal behavior
2026-01-04 23:00:00,0,0,1.180321265307941,normal,23,6,1.5897630244817724,0.3975639945731462,-0.4094417591738315,False,False,False,1.9642409927142477,0,1.2199850479329077,24.399700958658155,-0.03966378262496684,0.0483744152154909,0,0,False,Normal,0.0,Normal behavior
2026-01-05 00:00:00,0,0,0.982432163479533,normal,0,0,1.579856874560258,0.4099426157154786,-0.5974247110807251,False,False,False,1.9642409927142477,0,1.146176957003968,22.92353914007936,-0.16374479352443494,0.04285691478423832,0,0,False,Normal,0.0,Normal behavior
2026-01-05 01:00:00,0,0,1.1405186386452888,normal,1,0,1.588977439837486,0.3968884606587065,-0.4484588011921973,False,False,False,1.9642409927142477,0,1.1645676902135913,23.291353804271825,-0.024049051568302504,0.04896746871090457,0,0,False,Normal,0.0,Normal behavior
2026-01-05 02:00:00,0,0,1.1762379434266974,normal,2,0,1.597118741730715,0.3857184436241896,-0.4208807983040179,False,False,True,1.9642409927142477,0,1.117388597856277,22.347771957125538,0.05884934557042043,0.05263334285329758,0,0,False,Normal,0.0,Normal behavior
2026-01-05 03:00:00,0,0,1.1742160659104115,normal,3,0,1.6011982361329622,0.3804524849958193,-0.4269821702225507,False,False,True,1.9642409927142477,0,1.1686444266983198,23.372888533966396,0.005571639212091695,0.05023838042970148,0,0,False,Normal,0.0,Normal behavior
2026-01-05 04:00:00,0,0,1.192769867112102,normal,4,0,1.606636883279059,0.3732783390639367,-0.4138670161669568,False,False,True,1.9642409927142477,0,1.2876427934183563,25.752855868367128,-0.09487292630625421,0.046316023093081915,0,0,False,Normal,0.0,Normal behavior
2026-01-05 05:00:00,0,0,1.2518891064030553,normal,5,0,1.6032106368658778,0.3762540066606473,-0.3513215304628225,False,False,True,1.9642409927142477,0,1.4063467233170355,28.12693446634071,-0.1544576169139802,0.04450855132830709,0,0,False,Normal,0.0,Normal behavior
2026-01-05 06:00:00,0,0,1.4475967482550305,normal,6,0,1.6067203140526265,0.3743072828610512,-0.159123565797596,False,False,False,1.9642409927142477,0,1.542731568497138,30.854631369942762,-0.09513482024210762,0.046916676167624426,0,0,False,Normal,0.0,Normal behavior
